func,algo,run,best_f,seconds
F12017,WOA,13,2.4543720764e+10,0.53
F12017,WOA,14,3.5087532643e+10,0.56
F12017,WOA,15,3.8153952693e+10,0.54
F12017,WOA,16,4.1737671951e+10,0.53
F12017,WOA,17,3.3857756578e+10,0.52
F12017,WOA,18,3.6466348305e+10,0.53
F12017,WOA,19,3.5112248574e+10,0.52
F12017,WOA,20,3.7412316717e+10,0.56
F12017,WOA,21,4.3852550446e+10,0.54
F12017,WOA,22,3.5876557598e+10,0.53
F12017,WOA,23,2.5935010447e+10,0.55
F12017,WOA,24,3.5598267140e+10,0.55
F12017,WOA,25,3.5654483505e+10,0.55
F12017,WOA,26,2.6207447135e+10,0.54
F12017,WOA,27,2.8243001365e+10,0.55
F12017,WOA,28,3.3876565610e+10,0.54
F12017,WOA,29,4.1913040984e+10,0.57
F12017,SCA,0,1.9512700212e+10,0.86
F12017,SCA,1,2.3081613490e+10,0.85
F12017,SCA,2,2.5709460370e+10,0.82
F12017,SCA,3,2.3824959045e+10,0.81
F12017,SCA,4,2.0076133350e+10,0.83
F12017,SCA,5,1.9002388001e+10,0.82
F12017,SCA,6,2.5258535491e+10,0.84
F12017,SCA,7,2.0306647933e+10,0.87
F12017,SCA,8,2.0189657154e+10,0.89
F12017,SCA,9,2.0353145233e+10,0.87
F12017,SCA,10,2.3561020711e+10,0.87
F12017,SCA,11,2.4230029387e+10,0.85
F12017,SCA,12,1.6091366017e+10,0.87
F12017,SCA,13,2.4200555496e+10,0.86
F12017,SCA,14,2.2365716619e+10,0.84
F12017,SCA,15,2.2777170353e+10,0.87
F12017,SCA,16,1.9596142393e+10,0.88
F12017,SCA,17,2.5633928506e+10,0.88
F12017,SCA,18,2.2681830298e+10,0.82
F12017,SCA,19,2.3986903551e+10,0.83
F12017,SCA,20,2.6306984426e+10,0.82
F12017,SCA,21,1.9251013115e+10,0.81
F12017,PSO,0,1.5475303584e+04,0.32
F12017,PSO,1,1.0267993438e+09,0.31
F12017,PSO,2,2.1166290017e+02,0.31
F12017,PSO,3,2.5615755652e+03,0.32
F12017,PSO,4,8.7374676918e+03,0.30
F12017,PSO,5,1.0268029940e+09,0.31
F12017,PSO,6,1.1698578653e+02,0.31
F12017,PSO,7,1.4405203816e+03,0.31
F12017,SCA,22,2.3086970593e+10,0.90
F12017,SCA,23,1.9678660646e+10,0.87
F12017,SCA,24,1.7250074881e+10,0.82
F12017,SCA,25,2.2855912957e+10,0.85
F12017,SCA,26,2.5215322412e+10,0.88
F12017,SCA,27,2.3291752085e+10,0.86
F12017,SCA,28,2.1586498834e+10,0.84
F12017,SCA,29,2.0216624113e+10,0.82
F12017,PSO,8,8.3170665448e+02,0.30
F12017,PSO,9,5.6999488592e+03,0.31
F12017,PSO,10,4.5909883654e+03,0.31
F12017,PSO,11,2.4184810976e+08,0.31
F12017,PSO,12,8.8737125704e+02,0.31
F12017,PSO,13,6.5223115845e+08,0.30
F12017,PSO,14,1.0268184938e+09,0.30
F12017,PSO,15,1.5824024248e+09,0.30
F12017,PSO,16,1.8988868903e+03,0.32
F12017,PSO,17,4.5378641989e+03,0.32
F12017,PSO,18,1.0267982422e+09,0.31
F12017,PSO,19,1.2312965803e+04,0.32
F12017,PSO,20,8.9452511914e+03,0.31
F12017,PSO,21,5.6492873119e+02,0.31
F12017,PSO,22,3.1870106181e+03,0.31
F12017,PSO,23,2.2705347829e+03,0.31
F12017,PSO,24,1.1776910209e+03,0.32
F12017,PSO,25,1.8685973042e+04,0.31
F12017,PSO,26,2.1029967586e+04,0.33
F12017,PSO,27,6.5223116506e+08,0.34
F12017,PSO,28,5.4048374296e+02,0.32
F12017,PSO,29,6.9906440929e+02,0.32
F12017,HHO,0,1.2573448408e+08,0.59
F12017,HHO,1,2.9839389275e+08,0.51
F12017,HHO,2,3.3650535041e+08,0.58
F12017,HHO,3,1.8616092955e+08,0.58
F12017,HHO,4,4.3345372525e+08,0.54
F12017,HHO,5,1.4641141987e+08,0.51
F12017,HHO,6,1.9671314837e+08,0.59
F12017,HHO,7,2.3265855786e+08,0.59
F12017,HHO,8,2.2383461593e+08,0.52
F12017,HHO,9,1.1108572299e+08,0.53
F12017,HHO,10,2.2368217335e+08,0.58
F12017,HHO,11,7.1266995391e+07,0.55
F12017,HHO,12,2.5277635844e+08,0.52
F12017,HHO,13,1.1117520163e+08,0.53
F12017,HHO,14,1.8321224800e+08,0.51
F12017,HHO,15,1.3180134244e+08,0.52
F12017,HHO,16,2.2044740526e+08,0.51
F12017,HHO,17,1.7909724183e+08,0.60
F12017,HHO,18,2.6787722180e+08,0.52
F12017,HHO,19,1.7916395816e+08,0.53
F12017,HHO,20,1.5822495040e+08,0.59
F12017,HHO,21,4.2110396294e+08,0.54
F12017,HHO,22,1.9488235510e+08,0.51
F12017,HHO,23,2.9367835759e+08,0.54
F12017,HHO,24,1.5403692186e+08,0.57
F12017,HHO,25,1.5157640549e+08,0.54
F12017,HHO,26,1.9653608492e+08,0.51
F12017,HHO,27,3.5793047998e+08,0.55
F12017,HHO,28,2.2731356216e+08,0.56
F12017,HHO,29,1.7407633735e+08,0.55
F12017,DBO,0,5.7303176095e+07,0.55
F12017,DBO,1,9.6311131024e+07,0.56
F12017,DBO,2,2.2678154396e+07,0.56
F12017,DBO,3,1.5282412063e+08,0.55
F12017,DBO,4,6.2967661091e+06,0.59
F12017,DBO,5,8.3651807254e+07,0.57
F12017,DBO,6,1.1453169136e+08,0.58
F12017,DBO,7,4.4378844136e+03,0.58
F12017,DBO,8,4.6721759683e+07,0.60
F12017,DBO,9,7.0776887798e+07,0.57
F12017,DBO,10,1.3345454630e+08,0.59
F12017,DBO,11,2.2245946214e+04,0.56
F12017,DBO,12,7.6800676456e+04,0.57
F12017,DBO,13,4.8461329157e+07,0.63
F12017,DBO,14,4.6395284686e+06,0.57
F12017,DBO,15,2.5353158134e+07,0.57
F12017,DBO,16,1.0243181276e+08,0.57
F12017,DBO,17,7.2180045380e+07,0.54
F12017,DBO,18,2.0285454501e+08,0.56
F12017,DBO,19,8.7155710217e+06,0.57
F12017,DBO,20,1.4884045878e+08,0.56
F12017,DBO,21,4.0185732794e+07,0.60
F12017,DBO,22,1.0931181265e+08,0.62
F12017,DBO,23,1.3042668246e+07,0.68
F12017,DBO,24,4.1639708860e+07,0.58
F12017,DBO,25,2.0967259636e+06,0.62
F12017,DBO,26,1.3000438541e+08,0.64
F12017,DBO,27,1.5243478565e+07,0.68
F12017,DBO,28,5.7270412180e+06,0.55
F12017,DBO,29,6.9682898112e+06,0.58
F12017,RIME,0,1.1449650946e+07,1.95
F12017,RIME,1,7.9088955376e+06,1.81
F12017,RIME,2,8.1048523833e+06,1.87
F12017,RIME,3,9.2310372512e+06,1.80
F12017,RIME,4,1.3185563942e+07,1.76
F12017,RIME,5,7.6494163625e+06,1.75
F12017,RIME,6,1.1520316208e+07,1.83
F12017,RIME,7,8.6899311621e+06,1.83
F12017,RIME,8,7.3545296342e+06,1.76
F12017,RIME,9,1.0244674770e+07,1.80
F12017,RIME,10,1.0058451756e+07,1.84
F12017,RIME,11,8.7026410510e+06,1.85
F12017,RIME,12,7.1282899847e+06,1.86
F12017,RIME,13,1.3367067947e+07,1.80
F12017,RIME,14,8.9734224466e+06,1.81
F12017,RIME,15,1.4044366915e+07,1.79
F12017,RIME,16,1.2261340684e+07,1.79
F12017,RIME,17,7.3769835067e+06,1.75
F12017,COA,0,5.7371244500e+05,0.51
F12017,COA,1,5.4737234334e+05,0.53
F12017,COA,2,1.4425676258e+06,0.53
F12017,COA,3,5.7852183378e+05,0.52
F12017,RIME,18,5.4026941378e+06,1.73
F12017,RIME,19,9.8915460298e+06,1.74
F12017,RIME,20,1.1112061487e+07,1.78
F12017,RIME,21,5.9242023286e+06,1.72
F12017,COA,4,3.5746135563e+06,0.52
F12017,COA,5,1.0007256786e+06,0.52
F12017,COA,6,4.9378689026e+07,0.54
F12017,COA,7,1.5533287165e+06,0.54
F12017,RIME,22,1.5706894682e+07,1.76
F12017,RIME,23,1.1699858053e+07,1.74
F12017,RIME,24,5.3101311176e+06,1.77
F12017,RIME,25,5.1299682038e+06,1.75
F12017,RIME,26,5.4235892496e+06,1.80
F12017,RIME,27,8.5005950284e+06,1.80
F12017,RIME,28,9.2421647521e+06,1.79
F12017,RIME,29,6.9464682090e+06,1.74
F12017,COA,8,3.7072065775e+05,0.51
F12017,COA,9,3.6975885304e+05,0.52
F12017,COA,10,1.3483314931e+06,0.52
F12017,COA,11,6.1865299353e+06,0.53
F12017,COA,12,3.2495660822e+05,0.52
F12017,COA,13,3.6133348915e+05,0.52
F12017,COA,14,6.8871682064e+06,0.52
F12017,COA,15,8.0733303945e+05,0.55
F12017,COA,16,2.8766935936e+05,0.58
F12017,COA,17,2.2992072486e+06,0.52
F12017,COA,18,7.6078667002e+08,0.53
F12017,COA,19,1.8101268432e+07,0.56
F12017,COA,20,1.5946524701e+07,0.56
F12017,COA,21,3.3171463841e+06,0.53
F12017,COA,22,8.4891040785e+05,0.57
F12017,COA,23,3.5103686066e+05,0.56
F12017,COA,24,2.9184375411e+06,0.52
F12017,COA,25,1.1599682550e+06,0.53
F12017,COA,26,1.3450854041e+06,0.54
F12017,COA,27,3.2631377011e+07,0.55
F12017,COA,28,1.0399410407e+08,0.53
F12017,COA,29,2.1078290145e+07,0.55
F22017,SBOA,0,2.0192828138e+02,0.76
F22017,SBOA,1,2.0389153370e+02,0.82
F22017,SBOA,2,2.2314121513e+02,0.77
F22017,SBOA,3,2.0094218712e+02,0.77
F22017,SBOA,4,2.0069582683e+02,0.77
F22017,SBOA,5,2.0489937541e+02,0.76
F22017,SBOA,6,2.1021733813e+02,0.76
F22017,SBOA,7,2.0362442255e+02,0.74
F22017,SBOA,8,2.0147140515e+02,0.83
F22017,SBOA,9,2.0041375217e+02,0.75
F22017,SBOA,10,2.0338632815e+02,0.78
F22017,SBOA,11,2.2252247596e+02,0.79
F22017,SBOA,12,2.0522705174e+02,0.74
F22017,SBOA,13,2.1028254294e+02,0.74
F22017,SBOA,14,2.0150801187e+02,0.75
F22017,SBOA,15,2.0985184451e+02,0.74
F22017,SBOA,16,2.0159172700e+02,0.78
F22017,SBOA,17,2.0483342043e+02,0.77
F22017,SBOA,18,2.0189524563e+02,0.79
F22017,SBOA,19,2.0096628844e+02,0.74
F22017,SBOA,20,2.0282531570e+02,0.76
F22017,SBOA,21,2.0199890304e+02,0.75
F22017,SBOA,22,2.0109232758e+02,0.75
F22017,SBOA,23,2.0320396831e+02,0.74
F22017,SBOA,24,2.0766037810e+02,0.76
F22017,SBOA,25,2.3532995682e+02,0.78
F22017,SBOA,26,2.0555096533e+02,0.78
F22017,SBOA,27,2.0104012606e+02,0.75
F22017,SBOA,28,2.0533213936e+02,0.74
F22017,SBOA,29,2.0236976393e+02,0.75
F22017,SBOA-GPS,0,2.0573918904e+02,0.73
F22017,SBOA-GPS,1,2.0952199096e+02,0.74
F22017,SBOA-GPS,2,2.0252517563e+02,0.78
F22017,SBOA-GPS,3,2.0129007923e+02,0.75
F22017,SBOA-GPS,4,2.0199479689e+02,0.75
F22017,SBOA-GPS,5,2.4677701987e+02,0.76
F22017,SBOA-GPS,6,2.0380509598e+02,0.76
F22017,SBOA-GPS,7,2.0049262027e+02,0.75
F22017,SBOA-GPS,8,2.0511192818e+02,0.75
F22017,SBOA-GPS,9,2.0139514872e+02,0.76
F22017,SBOA-GPS,14,2.0851668496e+02,0.76
F22017,SBOA-GPS,15,2.0536090433e+02,0.73
F22017,SBOA-GPS,16,2.0446964710e+02,0.75
F22017,SBOA-GPS,17,2.1016667552e+02,0.74
F22017,SBOA-GPS,10,2.0541622175e+02,0.78
F22017,SBOA-GPS,11,2.0078724766e+02,0.76
F22017,SBOA-GPS,12,2.0286081728e+02,0.77
F22017,SBOA-GPS,13,2.0398845304e+02,0.78
F22017,SBOA-GPS,18,2.0102690634e+02,0.77
F22017,SBOA-GPS,19,2.0742815110e+02,0.77
F22017,SBOA-GPS,20,2.0145612713e+02,0.76
F22017,SBOA-GPS,21,2.0212754647e+02,0.73
F22017,SBOA-GPS,22,2.0370156861e+02,0.77
F22017,SBOA-GPS,23,2.0316345225e+02,0.76
F22017,SBOA-GPS,24,2.0498392527e+02,0.78
F22017,SBOA-GPS,25,2.0562855656e+02,0.76
F22017,SBOA-GPS,26,2.0027096892e+02,0.76
F22017,SBOA-GPS,27,2.0050415725e+02,0.73
F22017,SBOA-GPS,28,2.0232873324e+02,0.75
F22017,SBOA-GPS,29,2.0081962938e+02,0.75
F22017,SBOA-ERM,0,2.0045324924e+02,0.78
F22017,SBOA-ERM,1,2.0039731277e+02,0.80
F22017,SBOA-ERM,2,2.0166186321e+02,0.84
F22017,SBOA-ERM,3,2.0050099362e+02,0.83
F22017,SBOA-ERM,4,2.1099003620e+02,0.81
F22017,SBOA-ERM,5,2.0058363454e+02,0.80
F22017,SBOA-ERM,6,2.0231575633e+02,0.82
F22017,SBOA-ERM,7,2.0333682116e+02,0.80
F22017,SBOA-ERM,8,2.0124704232e+02,0.81
F22017,SBOA-ERM,9,2.0206021819e+02,0.93
F22017,SBOA-ERM,10,2.0636964710e+02,0.86
F22017,SBOA-ERM,11,2.0029014240e+02,0.79
F22017,SBOA-ERM,12,2.0347778392e+02,0.91
F22017,SBOA-ERM,13,2.0016658604e+02,0.88
F22017,SBOA-ERM,14,2.0038383519e+02,0.76
F22017,SBOA-ERM,15,2.0007635981e+02,0.79
F22017,SBOA-ERM,16,2.0022501363e+02,0.87
F22017,SBOA-ERM,17,2.0019998603e+02,0.81
F22017,SBOA-ERM,18,2.0204763000e+02,0.80
F22017,SBOA-ERM,19,2.0117241648e+02,0.92
F22017,SBOA-ERM,20,2.0118978312e+02,0.87
F22017,SBOA-ERM,21,2.0373923337e+02,0.82
F22017,SBOA-ERM,22,2.0293642891e+02,0.90
F22017,SBOA-ERM,23,2.0023847499e+02,0.81
F22017,SBOA-ERM,24,2.0148474858e+02,0.86
F22017,SBOA-ERM,25,2.0213630308e+02,0.85
F22017,SBOA-ERM,26,2.0083371653e+02,0.85
F22017,SBOA-ERM,27,2.0039700033e+02,0.80
F22017,SBOA-ERM,28,2.0158696215e+02,0.86
F22017,SBOA-ERM,29,2.0103211709e+02,0.85
F22017,GWO,0,6.8340971533e+04,1.16
F22017,GWO,1,6.6012811546e+04,1.23
F22017,GWO,2,5.3793961978e+04,1.17
F22017,GWO,3,4.4631587599e+04,1.23
F22017,GWO,4,4.6574524658e+04,1.25
F22017,GWO,5,4.6338617355e+04,1.24
F22017,GWO,6,4.6234619718e+04,1.22
F22017,GWO,7,5.5340118547e+04,1.24
F22017,GWO,8,4.6741315321e+04,1.26
F22017,GWO,9,6.4453207579e+04,1.27
F22017,GWO,10,4.0902965965e+04,1.21
F22017,GWO,11,7.5663702238e+04,1.26
F22017,GWO,12,4.9783276979e+04,1.24
F22017,GWO,13,6.1129073568e+04,1.22
F22017,GWO,14,5.5821546947e+04,1.18
F22017,GWO,15,5.5942515351e+04,1.21
F22017,GWO,16,7.6074058217e+04,1.18
F22017,GWO,17,4.8406078121e+04,1.18
F22017,GWO,18,7.0614497366e+04,1.17
F22017,GWO,19,5.3700338570e+04,1.13
F22017,GWO,20,4.8291150265e+04,1.19
F22017,GWO,21,6.4245397155e+04,1.22
F22017,GWO,22,5.5772198217e+04,1.13
F22017,GWO,23,7.2107465710e+04,1.14
F22017,GWO,28,6.0634918287e+04,1.17
F22017,GWO,29,5.4501760333e+04,1.16
F22017,WOA,0,1.0069460392e+05,0.61
F22017,WOA,1,6.0157311911e+04,0.62
F22017,WOA,2,9.5126538183e+04,0.62
F22017,WOA,3,8.2505191632e+04,0.61
F22017,WOA,4,7.2207625356e+04,0.63
F22017,WOA,5,9.8083520563e+04,0.61
F22017,GWO,24,5.6302705111e+04,1.18
F22017,GWO,25,5.7157900952e+04,1.18
F22017,GWO,26,4.1920394051e+04,1.15
F22017,GWO,27,6.1899219238e+04,1.13
F22017,WOA,6,8.7113571502e+04,0.63
F22017,WOA,7,1.0307128483e+05,0.61
F22017,WOA,8,7.4475982499e+04,0.61
F22017,WOA,9,8.5768353323e+04,0.64
F22017,WOA,10,8.3056163811e+04,0.62
F22017,WOA,11,7.6720963215e+04,0.63
F22017,WOA,12,9.2091795951e+04,0.65
F22017,WOA,13,8.6664997537e+04,0.64
F22017,WOA,14,7.4997856913e+04,0.61
F22017,WOA,15,1.1976772150e+05,0.61
F22017,WOA,16,8.5164433976e+04,0.61
F22017,WOA,17,1.0656840699e+05,0.61
F22017,WOA,18,7.2055271602e+04,0.65
F22017,WOA,19,1.0056753385e+05,0.65
F22017,WOA,20,1.0177477613e+05,0.65
F22017,WOA,21,1.1547000156e+05,0.63
F22017,WOA,22,6.9556670494e+04,0.65
F22017,WOA,23,8.0366859594e+04,0.63
F22017,WOA,24,9.4086980915e+04,0.62
F22017,WOA,25,1.0852649613e+05,0.64
F22017,WOA,26,9.4770219419e+04,0.61
F22017,WOA,27,7.9983621957e+04,0.63
F22017,WOA,28,1.2065183757e+05,0.64
F22017,WOA,29,5.4572299280e+04,0.62
F22017,SCA,0,7.7812462871e+04,0.92
F22017,SCA,1,6.6938303395e+04,0.90
F22017,SCA,2,8.5213166200e+04,0.91
F22017,SCA,3,7.0386966675e+04,0.91
F22017,SCA,4,6.4465540557e+04,0.96
F22017,SCA,5,7.7023649987e+04,0.98
F22017,SCA,6,7.3912379619e+04,0.99
F22017,SCA,7,6.4776723217e+04,0.95
F22017,SCA,8,7.8267804078e+04,0.96
F22017,SCA,9,8.6385003385e+04,1.00
F22017,SCA,10,8.0043937495e+04,0.94
F22017,SCA,11,6.8359093816e+04,0.95
F22017,SCA,12,9.6285870978e+04,0.97
F22017,SCA,13,7.0449962190e+04,0.94
F22017,SCA,14,7.1437453897e+04,0.93
F22017,SCA,15,7.0420386459e+04,0.99
F22017,SCA,16,6.1925177915e+04,0.91
F22017,SCA,17,6.9489291937e+04,0.92
F22017,SCA,18,5.4934762905e+04,0.95
F22017,SCA,19,7.7644884623e+04,0.94
F22017,SCA,20,6.9778694219e+04,0.95
F22017,SCA,21,6.5597378189e+04,1.07
F22017,SCA,22,7.0454767710e+04,1.01
F22017,SCA,23,6.9390092468e+04,0.98
F22017,SCA,24,6.2887098228e+04,0.98
F22017,SCA,25,7.8182188773e+04,1.02
F22017,SCA,26,8.1936365752e+04,0.97
F22017,SCA,27,4.8062321058e+04,0.95
F22017,SCA,28,7.5230586901e+04,1.01
F22017,SCA,29,7.7438296468e+04,0.99
F22017,PSO,0,2.0000352523e+02,0.40
F22017,PSO,1,2.0002993678e+02,0.42
F22017,PSO,2,2.0000063586e+02,0.39
F22017,PSO,3,2.0002424789e+02,0.40
F22017,PSO,4,2.0000670757e+02,0.39
F22017,PSO,5,2.0000173199e+02,0.39
F22017,PSO,6,2.0000393054e+02,0.41
F22017,PSO,7,2.0000487442e+02,0.41
F22017,PSO,8,2.0000182866e+02,0.41
F22017,PSO,9,2.0000651177e+02,0.40
F22017,PSO,10,2.4536143964e+03,0.40
F22017,PSO,11,2.0000461324e+02,0.41
F22017,PSO,12,2.0000620948e+02,0.40
F22017,PSO,13,2.0000816200e+02,0.40
F22017,PSO,14,1.4268954960e+03,0.41
F22017,PSO,15,2.0001470870e+02,0.40
F22017,PSO,16,2.0002666325e+02,0.40
F22017,PSO,17,2.0002017327e+02,0.40
F22017,PSO,18,8.7995981570e+02,0.40
F22017,PSO,19,2.0001019464e+02,0.39
F22017,PSO,20,9.5862997264e+02,0.39
F22017,PSO,21,2.0000382407e+02,0.40
F22017,PSO,22,2.0000273663e+02,0.40
F22017,PSO,23,2.0000166002e+02,0.41
F22017,PSO,24,2.0001032433e+02,0.45
F22017,PSO,25,2.0000542507e+02,0.43
F22017,PSO,26,2.0000159539e+02,0.42
F22017,PSO,27,2.0000286985e+02,0.44
F22017,PSO,28,9.9150805065e+02,0.42
F22017,PSO,29,2.0001060044e+02,0.41
F22017,HHO,4,6.2837823159e+03,0.63
F22017,HHO,5,3.1998297457e+03,0.61
F22017,HHO,6,1.0497195679e+04,0.63
F22017,HHO,7,5.0111842343e+03,0.61
F22017,HHO,0,2.7779573778e+03,0.68
F22017,HHO,1,6.1232956021e+03,0.68
F22017,HHO,2,6.1535355019e+03,0.65
F22017,HHO,3,5.7229567249e+03,0.64
F22017,HHO,8,8.6904920197e+03,0.67
F22017,HHO,9,4.0486872913e+03,0.65
F22017,HHO,10,3.1453958925e+03,0.65
F22017,HHO,11,9.6840533258e+03,0.65
F22017,HHO,12,3.1918412229e+03,0.65
F22017,HHO,13,3.8361619790e+03,0.66
F22017,HHO,14,5.4253166038e+03,0.66
